review_id,asin,review_text,review_score
A2Y739CRM15WDL,B003UKM9CO,"I have a sonic toothbrush that I really like, but a year ago I found that I needed a second toothbrush to keep at the office and throw in my case for those away from home trips.  I bought this due to name recognition-- I had once had an Oral-B Waterpik I had liked-- and a desire to compare the tooth cleaning experience between the sonic and the plain old electric toothbrush.It came with two heads. One is about the size of a small hand toothbrush which is touted for cleaning and whitening.  The other is a small round one for a ""deep and thorough cleaning.""  I haven't noticed much difference between the two except the round one is easier to get to my back teeth. Both have indicators show the amount of use.  It is recommended that the brush heads be replaced every three months or when the indicators are half way faded.  Because of the way I use this toothbrush (not all the time) I have not had to replace the heads more than once in the past year.One difference between the sonic toothbrush and this one is that this one stops spinning if too much pressure is applied.The charging station has a small footprint which is very helpful for the old fashioned lavatory I have at the office which has very little space for items kept constantly available.The cleaning experience between the sonic toothbrush and this one is not much different.  Both seem to equally make my teeth and mouth feel fresh.  This toothbrush was quite a bit less expensive than the sonic one.Recommended.",4
A48E82VYNB12O,B003UKM9CO,"I have used a variety of these for years. This is my second of this type. The first one had a bad battery from the start, and I never got around to replacing it. It would run down sitting in a suitcase on a trip and be quite slow that night in the hotel unless it had charging time first. It never was very fast. Resulted in more stain than usual on my teeth. The new one is better, but not up to the published claims they make about time between charges.However, I believe that this product overall is a critical part of my regimen, and a manual brush or something cheaper would mess with success. I have basically beaten back periodontal disease, such that there is no change for many years now. The other elements of this success include brushing twice daily, flossing once thoroughly at night, and then a thorough water-picking at a low pressure after the floss (with my waterpik purchased from Amazon, of course). It is also important to find a good hygienist who is serious about cleaning out the pockets, and doesn't just give you a quick rush job with a cavitron.",4
A2BHA4ZVERPWWW,B003UKM9CO,"I do love this and prefer it to SonicCare which I had used for over a decade. It's because I like the smaller /  round head. However, the brushes do see to wear faster and why the heck does it have to be so expensive to replace? That aspect really sucks.",4
AK9FTWLCW09RR,B003UKM9CO,"This Oral-B Professional Care 1000 Electric Rechargeable Power Toothbrush is  more expensive but definitely works better than my Colgate battery-powered toothbrush. I can see the difference in the little specks of food that get loosened from my teeth. It takes a long time to get fully charged, and seems to lose power a lot sooner than expected, but otherwise, it does provide a good cleaning!",4
A70NFM6KHU24F,B003UKM9CO,"There are no frills here--no extra attachments, no carrying case--just a tiny charger and a simple toothbrush with a single setting. If that setting had a label, it would be: 11.This is the loudest, most powerful toothbrush I've owned. And yes, it leaves you with that ""just went to the dentist"" clean, smooth feeling if properly used.On the other hand, a sonic brush, with its higher frequency, cleans about as well with less noise. And they're quite cheap these days; theOral-B S-200costs significantly less than this one. Both are sleek, well-designed units. I'm no dental professional, but I don't think it's wise to pay more for a toothbrush just because it has a little more raw power.",4
A10Q2ZCYPEVHCU,B003UKM9CO,"I have been using a Philips Sonicare electric toothbrush for several years but wanted to try the Oral B to see if I liked it better - I did not.  The Sonicare vibrates and the Oral B moves more in a circular fashion.I think both do a good job of cleaning the teeth and removing build-up.  But, I happen to like the feel of the Sonicare better.  I think this is just a personal preference and would have no trouble recommending either product.  Both do a significantly better job than a manual toothbrush.The additional items that come with an electric toothbrush are important - if you travel, you should make sure you have a case that will keep your brush clean and will keep the button from being pushed while packed - thus my preference is for a hard plastic case.Battery life on a full charge may be an important consideration for you if you travel for more than a week at a time and do not plan on taking the charger with you.Both companies offer a number of models with different features, which may be of importance or may be useless to you personally - so, before you purchase you should think about how and where you will use your toothbrush and what features will be valuable and which will not.",4
A1HH1DPK1ASVDN,B003UKM9CO,"The stress of a tough year is starting to get to me. I've been puckered up so tight for so long, I'm afraid my puckerer may have frozen that way.So I've been searching for inner peace -- and outer unpuckering -- in personal relaxation products. But expensive gadgets and doodads would just angry my blood up further, so I'm seeking Samadhi on a shoestring budget.Those vibrating chairs and pillows and personal massage doohickeys look pretty inviting -- but they're always so expensive. I figured it's the wiggling that does all of the work, so why not use a vibrating toothbrush to gently caress out my cares? Oral-B, take me away!The only downside is that the head on this brush is rather small, so it takes quite a bit of rubbing on my neck, temples or back to have any real impact. And by the time I've worked out a big knot between my shoulder blades, say, I've created an even bigger one from holding the toothbrush in one place for so long.If this came with some sort of clamp, or maybe a person to hold the brush for you, then it would be a nice massage tool for people. In the meantime, it's the perfect size to provide tension relief to my pet hamster. Mr. Nippers really seems to like our massage sessions. And his wheel running has been much looser and easy-going since we started. Nice product!",4
A3LWC833HQIG7J,B007VXJK6E,"I am not the best at flossing. I admit I do not do it nearly as much as I should. So having a very high quality toothbrush if very important. I have had Oral-B toothbrushs for quite some time. This is my favorite by far.First the power. It really gives your teeth a good thorough deep cleaning. My regularly used my old Oral-B but when I started with this one, my teeth/gums bled a little for around 4 to 5 days. So this one was 'working them out more'. The bleeding has gone away. I also like that the 30 second beeps (or 45 second beeps) instead of being all the same beep once at 30 second, twice at 60 seconds, and so on. There is also a more noticable pause allowing you to move the toothbrush.You also have the various settings. Deeo cleaniung is the same as regular (daily clean mode) just 45 second inteernvals.I haven't tried the whitening mode much as I really like daily clean or deep clean. My teeth feel great, and feel very clean. Where the toothbrush feels a little short for me is the stand and brush holder. They are cheap, not very space effective, and for me at least leave a lot of residue under the brush. The blue piece as far as I can tell is a travel coffin. Also a little on the cheap side.But those are minor compared to a very effective tooth cleaning tool. Yes I should floss more. But at least I know I am getting state of the art effective teeth cleaning every time I brush with this. Recommended.",4
A1BXVZSQOJE6UE,B007VXJK6E,"I found the Oral-B Smartseries 4000 Rechargeable Toothbrush to be very comfortable in my hand, not too heavy, and very easy to manipulate in my mouth.  I also liked the various settings and often used the ""Daily Clean"" setting in which the toothbrush stops and beeps so that you get the proper amount of brushing in all 4 quadrants of your mouth.  As I have sensitive teeth, I also liked it that the toothbrush has a pressure sensor in order to keep me from over brushing.  My old toothbrush was theOral-B Professional Care 1000 Electric Toothbrushand the Smartseries 4000 obviously has many more options and advantages over this brush - but is also almost twice as expensive.Overall it's a great toothbrush, should $100 be within your budget to spend.",4
A3F68N9OI8Y67,B007VXJK6E,"This one is definitely a step up from my cheaper Oral-B electric brush!  I like that it has an adjustable timer so I know how long to brush each ""quadrant"".  Very helpful.  I also like that it uses the same brush attachments as my now defunct/cheaper Oral-B so that I don't have to go out and buy a different brush attachment.  And I appreciate the travel case on those rare occasions that I am out of town.",4
A14H5GNH2EIPAC,B007VXJK6E,"I noticed that the battery in the Oral-B rechargeable toothbrush I've had for two years seems to be wearing down as it will start laboring even before the battery icon starts to blink, indicating it needs to be charged.  So, I decided to order a new one before my old one dies completely.  This is a little different as a red light blinks when you turn it on/off if the battery needs to be recharged.  However, it surprised me because when the  red light started blinking, the brushing was as vigorous as when I had just charged it.  My purchase also qualified for a rebate so am very pleased.JUST TO ALERT PEOPLE WHO SEND FOR THE REBATE - My order came in a brown cardboard box with a large adhesive label with the UPC code - I cut that off (in the bottom left-hand corner of the rebate form, it does say to do that) and sent it in with the rebate form and my invoice - all of that was returned to me with a form letter that stated that the UPC I submitted was ""not valid"" for the rebate offer!  I e-mailed Amazon and they were very nice and credited my card with the $20.  I don't understand what is wrong with the Oral-B people that they are saying I submitted an invalid UPC since that was the only thing on the box!!",4
A1GQRGB8FGSLIZ,B007VXJK6E,"We  have owned different Oral B power toothbrushes over the years with the latest being the 1000.  I have no complaints with the 1000 it works.When determining if one should purchase the 4000 or the 1000, one needs to look at the additional features the 4000 provides.If you have sensitive gums then you will need to purchase the 4000, there is a gentle mode.  Additionally, I would not recommend purchasing the floss action heads if you have sensitive gums.While there is an in handle display in the 4000, it is not a digital display.  It is a light next to the feature you are currently selectingI do not see any difference when using the polishing mode in the 4000, however, I do not have stains to determine if the feature works.The one annoyance for me with the 4000 is that I accidentally change the mode instead of turning off the brush from time to time because the button are close enough to do this.While I recommend the Oral B 4000, I would suggest using the 1000 if you do not have sensitive or stained teeth.",4
AKPYS9VSM3LNX,B007VXJK6E,"I've been using Oral-B electric toothbrushes for ten years.  Over the past year, I've been using an Oral-B 1000.  I definitely give the 1000 a thumbs up.  It's a big improvement over my old Excel 3D (which died after nine years of problem free use) in terms of motor speed and thoroughness of cleaning, plus it only cost me twenty bucks after a rebate.The 4000 seems to be the same as the 1000 except with a few more bells and whistles.  In basic brushing mode, I think both do an outstanding job.  The 4000 comes with a case (a nice touch), plus a place to put extra toothbrushes (can be useful if you have a family that all use an electric).  It also offers four cleaning modes, standard, deep, whitening, and sensitive cleaning.  Personally, all I need is standard mode.  The 4000 has a red light that goes on when you brush too hard.  Personally, I don't need that either.  Unlike the 1000, my 4000 came with a whitening brush, not the standard Oral B precision cleaning brush.  I prefer the standard precision cleaning brush and use it instead.If all you want is to do a great job cleaning your teeth in the morning and night, I'd say save money and get the 1000.  If you're the kind of person who likes to experiment with different cleaning modes and is very concerned about keeping your teeth as cosmetically white as can be, the 4000 might be worth the extra money.",4
AQ2FC1DLKVD8H,B007VXJK6E,"I have had the earlier version of this Braun electric toothbrush for ten years. I have been pleased with the old one, and was happy to have the chance to get this newer version of this trusted tooth brush.First, both the old and new model do an exceptional job of cleaning your teeth. The small oscillating brush reaches those tough to get to problem areas like behind your rear teeth, and the inward side of all your teeth. Particularly, it really gets the back side of the front teeth clean, all the way to the gum line.The handle recharges by simply parking it in the base unit when not in use. There is nothing to plug in, it is inductively coupled, so just setting it on the base unit keeps it charged up.There are several things I like better about this unit, compared to the old one I have. The charging base has been redesigned, and looks nicer and more streamlined.The only thing I did not like as well about this one compared to the old one is that this new unit is louder than the old one. The old Braun unit was very quiet, and just had a pleasant humming sound. This is much more of a loud buzz. The reason I only gave this one four stars is because of the noise level.I feel this unit is well worth the money, and does an exceptional job of keeping all areas of your teeth clean. The little toothbrushes that fit on the unit last a long time, so the set up represents an excellent value overall.",4
A1RF9YK4BK5TRH,B007VXJK6E,"Your teeth feel very smooth after ever session with the Oral-B Professional Care products. The question is which one to get? If you have sensitive gums, then I recommend the more expensive versions (3000 or higher) since they have sensitivity settings.  If you are sharing the device with others in your household who may not have the same gum sensitivity as yourself, again, I recommend version 3000 or higher since you may not fully understand others' sensitivity levels.  Plus the 3000 model (or higher) comes with a covered container for holding multiple brushes which will prevent the family from misplacing or swapping the heads.I own the Oral-B Professional Care 1000 Power Toothbrush and now the 4000. I was perfectly happy with the 1000, but I had the opportunity to acquire the 4000 so I thought why not? The 4000 though gives you different modes as well as a easily seen red light letting you know if you are pushing too hard. I didn't really need these bells and whistles, but they don't hurt. I've always thought that if this kind of tooth brush was painful then I either need to stop pushing so hard or buy softer heads.  That's just me, but I know others prefer having the feedback.It's hard for me to spend $100 plus on a toothbrush, so if money is a concern, I recommend the 1000 or the 3000. I don't really need those extra feedback lights, and often I have to change the 4000 to polish mode to get it to behave more like the 1000 (which is ideally what I want).  Note for me that the grip of the 1000/3000 feels better in the hand as well due to its smaller size compared to the 4000.I further recommend you order at least two different kinds of heads so you can figure out the style you like. The 4000 does come with one head, and this is the type that integrates some sort of rubber/plastic in addition to having bristles (e.g., FlossAction). I think I prefer the heads that are made up of only traditional bristles but heads with the added plastic do seem to polish more.Whether you get Braun or Phillips, do your teeth a favor and get a power toothbrush. Once you use these power toothbrushes, you'll never want to go back to the manual way.",4
A3TPNC3TKGCCEI,B007VXJK6E,"I am a big fan of all of Oral-B's rechargeable toothbrushes. It's great to see different models accommodating different budgets. All of them do a great job and is way better than normal brushing alone.I currently have the Oral-B 1000 Professional Care and am very happy with it. When I got the 4000, I wondered if there would be a true difference between these two models. Does it really make a difference when cleaning and is it worth the extra bucks?I compared both the 1000 and the 4000 using the same exact brush head. Both gave an excellent clean, but I will have to admit, the 4000 gave a squeak better clean especially in areas that the 1000 seems to have trouble with.The 4000 looks, feels, and acts like a expensive dental machine. It has a light that goes on to warn you when you're using too much pressure. Every 15 seconds it will pause and do a *beep* (1, 2, 3, then 4 beeps) alerting you how close you're getting to the 2 minute mark. It also has different modes: Daily Clean, Sensitive, Whitening, Deep Clean. Daily Clean has been the only one we've really used.Th flossing brush head action works nicely. Not only do I feel it massaging my gums (which is something my hygienist recommends I do), I noticed that it also cut down much of the debris removed when I floss afterwards. It's doing something right.Other good things about the 4000 model is that it comes with a handy case for traveling and the stand has a storage rack to hold several toothbrush heads. This is a handy feature for either family use or keeping different style heads on hand.The 4000 is indeed the luxurious creme-de-la-creme of Oral-B electric toothbrushes. Is it worth the extra dollars? Yes, I think so. Everything on 4000 model is upgraded from the 1000 model with extra features added.The only potential drawback to buying any of the Oral B electric toothbrushes is the price of the replacement heads. The brush heads do a marvelous job, but they are not cheap.",4
A2628GRX57R8KV,B007VXJK6E,We are a family of Oral B electronic tooth brush users. I have the 3000 and the kids each have a 1000. For the extra money the only thing I see that is worth any added expense is the carrying case. My husband works out of town and this is great for him to take the brush to/from work each week. Everything else is essentially the same as my 3000. Longer cleaning cycle means it beeps at 45 seconds and not 30. So what? You can figure that out on your own without paying an extra price tag. I say buy the 3000.,4
A2ROBO96G69ABZ,B007ZN5ATQ,"I would not want to brush my teeth manually after using this. Great at cleaning teeth, but be careful around the gum lines. Very basic with a push of a button and the rapid blinking light tells you when to charge it. It also auto shuts off in 2 mins. Would recommend to others and beats any deals out there so far.",5
ADLVFFE4VBT8,B007ZN5ATQ,"Briefly, for a lot less than half the price, the Essence offers the essential benefits of the higher-end Sonicare products and it should be a good buy for both existing Sonicare users who don't care about paying a premium for a higher end models' bells and whistles and for new/undecided users who would like to try out Sonicare without spending a lot in the process. I am very happy with the product and, despite it lacking some of the higher end models features (see below) the Essence is going to replace my current Sonicare brush.Background: my records show that I've been using aPhilips Sonicare Advance 4100 Sonic Power Toothbrushsince May, 2008 and I used a Sonicare toothbrush before that which should qualify me as both a 'loyal customer' and, hopefully, a knowledgeable reviewer for the Essence.The Essence shares some key features with most other Sonicare products:* VIBRATION METHOD - Cleaning takes place because the brush head vibrates hundreds of times per second. This usually results in 'love at first try' or immediate rejection. It was instant love for me but my wife simply can't stand the vibration and she will never use a Sonicare product so... try before you buy. Philips will allow you to return the product for a full refund if you are not fully satisfied with your purchase.* REPLACEABLE HEADS - The most controversial aspect of Sonicare is the relatively pricey brush heads. They only last 3 months (4-6 months is possible but anything beyond that is not recommended) and they are not cheap whether you use a high end or a low end model.* INDUCTIVE CHARGING - You simply drop your toothbrush into the charger's cradle and it will charge without having to plug it in and there are not metal parts making contact. This is very convenient and very high-tech looking.* TWO-MINUTE TIMER - The Essence will stop running after 2 minutes which is the agreed-upon minimum time one should spend brushing teeth. Of course, you can start it again if the initial 2 minutes were not sufficient.* CORD WRAP - Like most Sonicare models, this one has one at the bottom of the charger to store any excess cord.* CARY CASE - The ESSENCE actually comes with a zippered pouch. It's better than nothing but not as protective as the Advance's solid plastic case.* MANUAL - It's English only and it discussing proper brushing techniques, product features, maintenance and simple troubleshooting.* 2 YEAR WARRANTY - on defects. Does not cover the brush heads, wear and tear, misuse or chips and scratches.And, these are the features that the Essence is missing when compared with the Advance which may or may not matter, depending on your needs. I am prefixing them with a '-' (minus).- QUADPACER - The Advance and other models give the user a signal every 30 seconds. This should help properly dividing brushing time between the 4 sections of your mouth (up/down, right/left).- BATTERY CHARGE INDICATOR - Higher end models would show through a string of small LEDs the battery's charge level. A nice to have feature but can easily live without it.- HARD CASE - see above. There is a soft one provided.Anyone who doesn't need the quadpacer feature could save some serious money by going with this less expensive model. When it comes to tooth-brushing, the Essence and the Advance perform very much the same. The Advance body is slightly slimmer and shorter but I'm comparing today's Essence with the Advance of over 4 years ago so they might be the same now.Overall, I am very pleased with both models but if I had to pick between the 'basic' Essence and the more feature-rich and a lot more expensive Advance today I'd definitely go with the more affordable Essence and use the savings to buy my a couple of years worth of brush heads.",5
A32O98PFC3OP7K,B007ZN5ATQ,"My last one lasted for many many years.  It finally died (it did not recharge any more).  My dental hygienist recommended this toothbrush. It really does a fantastic job. When I travel, I charge it before I leave and it typically lasts at least 1 full week before needing another charge. I highly recommend it.",5
A3SKLNMRV8R5HL,B007ZN5ATQ,"I was looking for an electric toothbrush that didn't irritate my gums, left my teeth feeling clean and that the toothbrush didn't come apart while brushing and that's what I found here. This toothbrush cleans my teeth and leaves them feeling like I have had them cleaned by the dentist.",5
AT8TS7XTO8TIE,B007ZN5ATQ,I have the diamond model but bought this for my gf because she was just transitioning to this from normal toothbrush. This really is the same as any of the models. It will get the job done for a great price.,5
A34HYH25VI5DX3,B007ZN5ATQ,This is an amazing toothbrush. It vibrates at such a high frequency. It actually starts out at a lower frequency and after around 12 days (I am guessing 2 X 2minute sessions = 1 day) it increases the frequency giving your gums a chance to acclimate to it. This is a smart toothbrush. I swear my teeth felt noticeably cleaner after the first use and every use. It does an excellent job.,5
A13RO9IKIPBU8A,B007ZN5ATQ,"I absolutely am in love with Amazon Prime! Free 2 day shipping and unbelievable pricing on almost every item they sell! This same toothbrush would have cost be double locally, but I was able to order a new one after I dropped and broke my old one right from the comfort of my own home! Well done Amazon :).",5
AAHRFXQZ20CH8,B007ZN5ATQ,Aint no teeth as dope as mine theyre just so fresh so clean (so fresh and so clean clean),5
A15PAFDSAKFKZE,B007ZN5ATQ,My expensive programmable Sonicare died the day before my surgery and rehab. My wife bought this bargain basement version on Amazon and I found that I love it. She brought it to the hospital where I charged it once and it remained charged for a month through rehab. This cleans my teeth perfectly and with daily flossing has allowed my teeth to remain free of decay and gum breakdown through several hygienist visits.,5
A2MWEAMJVNIJV3,B007ZN5ATQ,I bought this for a family member for Christmas and he loves it!  He says sincerely that it was the best christmas present he has ever received!I got an AMAZING deal on it for $20!!!  Retail is $70!  ($29.95 with a clip it now $10 off coupon),5
A3RWWN5LET1271,B007ZN5ATQ,"If you are into top tier dental hygiene, and this or the Braun toothbrush aren't on your kitchen counter, then you're missing the best part.The sonic action might take some getting accustomed too.  First time I used it, it tickled so much I wondered if I would be able to use it.  It does gradually increase the brushing sensation to allow you to adapt.  Took me about 3 or 4 brushings, but the tickling only was that first time.After a week, I only wondered how sorry I'd been had I not purchased this thing.  THere are better models (Braun) that seem to clean to tongue better than this one does, but I am not dissatisfied in the least.",5
A1SMN1GWJ4OKEF,B007ZN5ATQ,"I've been using these for years and they have always been of high quality! One thing that has surprised me is how long the batteries last.  That said, I do wish the batteries were replaceable, but on one of my units like this they lasted for about 10 years before the batteries gave way and the whole unit had to be replaced, so that's pretty good!",5
A2F7IUXYED61CJ,B007ZN5ATQ,I love my new toothbrush! I graduated from a manual one and couldn't be happier that I did! It still tickles but I'm getting used to it :),5
A2ANN4TDNZ9ZWV,B007ZN5ATQ,My wife wanted a small tooth brush she could take with her on trips. This one was on special and I bought it. She likes it.,5
A2K1DZ3YQJMCV3,B007ZN5ATQ,"Had to replace a 12 year older one.  They do last,  just like the Energizer Bunny tey keep on going and going!!",5
A2863E86X02Z15,B007ZN5ATQ,"I had seen this item for a much higher price, and couldn't wait to see if it was the same as my husband's toothbrush; it was, and I paid less than half what he paid.  This is an great toothbrush, and my dentist has said he seens an improvement in my teeth with less tartar.  You will not beat the price and quick shipping.",5
A9R6BTJP1BD2O,B007ZN5ATQ,"Didn't know if I could justify spending the money on an electric toothbrush instead of just buying those cheap plastic toothbrushes from the grocery store. After a couple of days brushing, I am very happy that I decided to go with the upgrade. Very easy to use. in my opinion, well worth the price.",5
AECMGUED18OO8,B007ZN5ATQ,"My hygienist  told me this system would make all the difference and it has.  This is my second as the old motor wore out after two+ years.  Good price, arrived quickly - will continue to replace as needed through Amazon",5
A1AW54G6VAMAHC,B007ZN5ATQ,This is the best thing I have ever bought for myself - it has so improved my gums & teeth - I wish I had bought one a long time ago - I had no idea they were so great!,5
A2Z3M4TSCEBASX,B007ZN5ATQ,My teeth feel amazing after using this even once. My teeth have never felt so clean. Definitely worth the money,5
AYOMAHLWRQHUG,B007ZN5ATQ,"If you were to poll the faculty, students, and staff at our dental school (~1000), you'd find the vast majority using Sonicare with a manual toothbrush next in line.I've been using Sonicare for almost two decades with excellent success.  My healthcare is so good that I choose a hygienist first and then use whatever doctor she works for to confirm that I don't need any work.  Before I started using Sonicare I had receding gum lines and carpel tunnel from brushing too hard.  No problem with either now.My Sonicare of choice is the HX6972/10 FlexCare Plus because I love the idea of tucking the head away in a sanitizer.  But a sanitizer is not necessary if you protect the head from exposure to germs (like having your toothbrush next to the john) or use another method of sanitizing the head (mouthwash will do).This brush is simpler in a good way.  The more expensive (twice as expensive) Flexcare has a bunch of buttons on the handle to change the speed.  But no one changes the speed after they get used to using it and I keep accidentally pushing them.This brush has one button - yay!  Because of it's simplicity, I'm giving it to one of the three-year-old twins.  The other one would clean the floor with it.The heads are cheap enough (watch for sales and check Sams Club) and will last longer than you should be using them.  Regardless of what you pay for the brush, it'll be worth the price because of improved dental and, consequentially, medical health.I only had one brush body go bad on me and Philips replaced it for free (be sure to register the brush).Nothing bad to say about these brushes or the company.",5
AMMLTH9P315XX,B007ZN5ATQ,"My dentist recommended this and I ordered it online since it was so much cheaper. I got it and started using it about 3 months before my next check up. My dentist told me he could tell the difference before I even told him I had gotten it. Less hard plaque, which I tend to build up quite quickly. It was hard to get used to at first. It feels weird, but it even says in the directions that it will feel odd at first and your gums get used to it. Mine did and now I love love love it.",5
A1GUNTF1M69A5Y,B007ZN5ATQ,"This Phillips Sonicare HX5610/30 Essence 5600 Rechargeable Electric Toothbrush is a replacement.  Great quality, I am very pleased.Thank you",5
A23QCWXEG3BJ9H,B007ZN5ATQ,My old sonicare is dying. Ordered a new one here. Better price and an easy open box. Recieved earlier than promised. Very happy with the product.,5
A3OJX18B60PJR9,B007ZN5ATQ,"We have been using the Sonicare basic model for almost 1o years now and loving it.  My spouse inherited a genetic tendency towards recedinggums and gums thatbleed easily.  Using the Sonicare basic model regularly radically improved her dental health and over time eliminated any new cavities.  This NEW model, the Sonicare essence has a few added features that we like an awful lot and will likely gradually swith out all our Sonicares over to when they quit. The last time my wife's Sonicare basic model quit, we could really afford to buy a new one but she was willing to do without to have her ""wonder Toothbrush"" back.  We immediately ordered another one from PRIME and in 2 days, she was again a happy woman.Some people will tell you there's no real difference and I was one of those for a couple of years but just comparing the dental bills made me a believer.  If you use the Sonicare Essence and its new features, you'll likely become as attached to as we are to the brand in general.  The new features are:* A ramp-up mode that allows you to slowly, over time, increase the speed until you are used to the full action of the brush - GREAT for sensitive gums* A better and smaller carrying case for travel and a thinner, lighter clamshell storage case for the bathroom.  You can still use your old blue one if you want - it fits.* Just like the other models, the timer tells you when to stop but has an added feature mode for cleaning deep periodontal pockets if you have a need for such cleanings - see instructions* Same easy charging station - wipes clean easily* Angled Bursh head with a redesigned set of bristles that seem to get at the back of your molars better and also gets under bridgework easier* Better grips on the sides - not as slippery when wet!The Instruction Booklet is something you should KEEP IN A SAFE PLACE because it explains everything that could go wrong.  The fixes are easy and well-explained but misplacing that booklet could be a problem.  keep it with your other imnportant instruction manuals.The potential downsides:*If you replace the brusheahds every 3 months as recommended, it can be expensive but Amazon has a Subscribe & Save Program for that and twice we've gotten an add-on money saving coupon* You need to start the bursh AFTER it's in your mouth or toothpaste will paint every surface in your bathroom!I can see the ram-up feature being useful to new-timers but for me, I turned it off after a couple of uses.  You may accidentally turn that on but the Booklet explains how to get it back to regular cleaning mode should that happen.In general, I can tell you from experience than even modest improvements to the design are worth trying out since the basic design is so much better than a manual toothbrush or any other electric I have ever tried and I've tried about 6 different brands.  The power base on my original failed after 8 years of use and I didn't mind buying an entire new brush just to get the base since that gave me a back-up brush handle.  The item is easily cleaned but be sure and read the instructions for that before you begin.  The person most impressed with the Soniccare technology was our family dentist who is very ""old School"" believing that a manual brush and a  box of floss will do it all for you.  He's now selling Soniccares in his office.  Honestly, this ONE change in your oral care routine could potentially save you the loss odf teeth and tens of thousands of dollars over your lifetime.  Use the theing every day, floss regulalry and maybe add a Water Pik routine once a week for deep cleaning and you won't be having major mouth restorations.  Even my wife, who is prone to gum disease and fragile tooth enamel due to heredity has seen amazing improvements.  We've been fighting over the new Brush handle and have already bought some extra brush tips so we can each use the newer model.  We will all eventually switch out to upgrade to this newer model.  They made an already excellent product that much better!",5
A1KFY69MCHZ2JS,B007ZN5ATQ,Many years ago it was recommened to me i use Sonic Care  i started and stillto this day i use this product. It has saved my teeth from more dentist vists.I am 100% in support of using this product.I use it everyday. This purchase is a replacement of my old one.,5
A3QKRKODKBN4Q1,B007ZN5ATQ,"I've been using this toothbrush for a few weeks. I had a Sonicare years ago and just couldn't get used to that buzzing feeling in my hand after I brushed! I guess I'm more tolerant to it now, or it just doesn't affect me the same. The first charge seemed rather slow, over 24 hours. I thought that was unusual, but not a deal breaker. I keep it on the charger each day so it's always charged and ready to go. The travel bag comes in handy to keep the toothbrush separate and sanitary. I've received a few compliments on my teeth looking whiter since I started using this Sonicare. People thought I bleached my teeth! I would recommend this to anyone who wants their teeth feeling cleaner each day!",5
A15GKNQWPLSDEA,B007ZN5ATQ,Bought this for my wife for Christmas and she loves this!  Leaves the mouth feeling super clean and fresh!! Easy to clean and the brush heads are easy and cheap to come by.,5
A2H48KD37345NY,B007ZN5ATQ,I bought this for my Dad as a gift and he loves it. I did have to purchase the standard size heads for it. So far so good,5
A3PT8IKBQXWT80,B007ZN5ATQ,"I love that Sonicare has come down in price to a place where it's reasonable. This works great and with OEM heads is quiet and fun to use.  No problems with cleaning or charging or anything yet, though the heads to wear out quickly if you apply even a small amount of pressure (which you shouldn't do anyway).",5
A3SF3IUWFKY03W,B007ZN5ATQ,"This is an excellent toothbrush. The price is right. I have one and just sent another to a good friend, who is also delighted.  I also have an extra head. Brushes well. Easy to use. Holds charge long. Easy to recharge.",5
AGNOPNCN6FHB6,B007ZN5ATQ,"This model works perfect given the dentist's approval during my last checkup. I think he spent two minutes cleaning only two areas with calcification (?) deposits and have never seen better gum health. I attribute this solely to electric mechanism vs manual.  I am not as vigilent as I would like, but this compensates for the forgetful brusher.  Am thoroughly pleased with this product for ease of use, battery longevity, and low cost. High recommend!",5
AKJHHD5VEH7VG,B007ZN5ATQ,I have been using Sonicare products for almost 20 years and have never been disappointed by the results.This particular model comes in at a very reasonable price point.  The head is used on several models so that it will be easy to locate and purchase.There are two features on this particular model that I don't have on any of the previous models I've owned.  One is an easy-start option that gradually helps your gums adjust to using the product.  This is a nice addition for those new to the brand.The second feature is a soft grip handle.  Not necessary but increases comfort  and decreases the chances of the handle slipping if you're hands are a bit wet when brushing your teeth.I always appreciated the 2-minute timer option and this model has that as well.My single grip about Sonicare products is that it is necessary to remove the brush so that nothing drips into the top of the handle base.  Guck will gather and it's just nasty and difficult to clean.  I use rubbing alcohol and cotton swabs.  Just something to be aware of if you are new to the brand.An excellent product.  I highly recommend this!!,5
A193G0ZIWPRG1F,B007ZN5ATQ,This is the second Phillips Sony toothrush I have had and I think they are just as good as the original Sony and certasinly less expensive.,5
A29JNEYC8GV89Y,B007ZN5ATQ,"I was skeptical to buy this since I already had own one before. However, my dentist highly recommended I but one. Apparently, it was noticible because the next time I visit my doc noticed the difference and asked me what was I doing differently because she noticed the difference. This thing even cut time on my visit. I was outta there sooner than usual.",5
A3CZOT4Y6CP1DK,B007ZN5ATQ,I travel a lot and needed another toothbrush for another destination and chose the same toothbrush that I have at home.  Excellent toothbrush.,5
A1UAJQOVGIN192,B007VXJK6E,"I dislike the new sonicare model with proseries.. when you are brushing and press a bit hard - it makes an annoying &#34;brrrap&#34; sound.I prefer the E series.. No need to fall for the marketing gimmicks of diamond version etc..If you want to go with electric toothbrush - just buy this.. it is an excellent value and does the job just fine.So what if it does not have an indicator to show you charge left?Just charge it once a few weeks.. it is larger than the pro series and therefore - I might guess - it has a large battery. it lasts for ever, before you need to charge it again.. you can't ask for anything better! Save your money and buy this.. great value for the money!",5
A3HDKGELNYIPL,B007VXJK6E,Love this. It's a replacement for the one I'd had for many years (The battery just wouldn't recharge any longer). This one is working great. Price is just fine. No problems.,5
